Prefixo;grupo;codigo_ativo;data_referencia;data_vencimento;percentual_taxa;taxa_compra;taxa_venda;taxa_indicativa;desvio_padrao;val_min_intervalo;val_max_intervalo;pu;percent_pu_par;duration;percent_reune;emissor
gen;IPCA SPREAD;TAEEB0;2026-05-19;2040-12-15;IPCA + 6,4712%;7.5402;7.2763;7.4062;0.01;7.39;7.42;949.020242;89.89;3068.0;--;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*)
gen;IPCA SPREAD;TAEEB8;2026-05-19;2035-07-15;IPCA + 7,0564%;7.8812;7.5324;7.6897;0.04;7.64;7.73;1056.628584;96.41;1556.0;15%;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*)
gen;IPCA SPREAD;TAEEC2;2026-05-19;2032-04-15;IPCA + 5,7500%;7.7741;7.4715;7.6097;0.05;7.55;7.66;1113.087059;92.82;1072.0;--;TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A
gen;IPCA SPREAD;TAEEC4;2026-05-19;2038-09-15;IPCA + 6,2709%;7.8093;7.5281;7.6331;0.03;7.59;7.66;1035.512206;90.21;2012.0;--;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.
gen;DI SPREAD;TFLE19;2026-05-19;2030-05-28;DI + 1,3000%;1.3229;1.0541;1.1933;0.05;1.13;1.24;1074.565896;100.3;738.0;--;LOCALIZA FLEET S.A. (*)
gen;DI SPREAD;TFLEA3;2026-05-19;2028-12-20;DI + 1,8500%;1.5;1.0054;1.25;0.0;1.25;1.25;1076.442803;101.24;527.0;--;LOCALIZA FLEET S.A. (*)
gen;DI SPREAD;TFLEA9;2026-05-19;2032-09-09;DI + 1,2400%;1.3671;1.1362;1.238;0.03;1.2;1.27;1028.836141;100.0;955.0;45%;LOCALIZA FLEET S.A. (*)
gen;DI SPREAD;TFLEB5;2026-05-19;2030-11-04;DI + 1,5000%;1.2709;0.9388;1.1207;0.05;1.06;1.17;1094.299425;101.0;674.0;--;LOCALIZA FLEET S.A. (*)
gen;IPCA SPREAD;TIET18;2026-05-19;2030-05-15;IPCA + 6,0215%;8.0508;7.8435;7.9206;0.06;7.85;7.99;744.74384;95.94;584.0;--;AES TIETE ENERGIA S/A
gen;DI SPREAD;TIGR21;2026-05-19;2028-11-10;DI + 1,7000%;2.1981;0.9366;1.5885;0.02;1.56;1.61;1005.543687;100.19;442.0;5%;TIGRE S.A PARTICIPACOES (*)
gen;IPCA SPREAD;TIMS12;2026-05-19;2028-06-15;IPCA + 4,0432%;7.6484;7.1233;7.2312;0.25;6.97;7.48;1303.797974;96.86;253.0;--;TIM S.A.
gen;IPCA SPREAD;TNHL11;2026-05-19;2041-09-15;IPCA + 6,5865%;8.1443;8.0346;8.1086;0.04;8.06;8.15;1151.869742;92.01;1444.0;10%;TUCANO HOLDING III S.A (*)
gen;DI SPREAD;TOTS15;2026-05-19;2031-07-19;DI + 0,9500%;0.8658;0.5075;0.7137;0.04;0.66;0.76;1055.183012;100.65;697.0;--;TOTVS SA (*)
gen;DI SPREAD;TRPLA5;2026-05-19;2029-03-15;DI + 0,7300%;0.6843;0.3327;0.5229;0.14;0.37;0.67;1029.757094;100.48;591.0;--;ISA ENERGIA BRASIL S.A. (*)
gen;IPCA SPREAD;TRPLB4;2026-05-19;2038-10-15;IPCA + 6,4364%;7.8488;7.5632;7.7273;0.11;7.61;7.84;1033.342778;90.68;2020.0;--;ISA ENERGIA BRASIL S.A. (*)
gen;IPCA SPREAD;UNEG11;2026-05-19;2039-07-15;IPCA + 5,9200%;8.6706;8.2567;8.5389;0.23;8.3;8.77;1166.067745;84.73;1665.0;40%;UTE GNA I GERACAO DE ENERGIA S.A. (*)
gen;DI SPREAD;UNIP18;2026-05-19;2030-10-16;DI + 2,0500%;1.752;1.4997;1.6274;0.16;1.46;1.79;1025.757811;101.25;757.0;--;UNIPAR CARBOCLORO S/A (*)
gen;DI SPREAD;UNIPB0;2026-05-19;2035-07-18;DI + 1,3500%;1.8206;1.5681;1.7047;0.03;1.66;1.74;1032.745198;98.38;1170.0;--;UNIPAR CARBOCLORO S/A (*)
gen;DI SPREAD;UQFN15;2026-05-19;2031-06-13;DI + 1,3000%;2.4217;2.0823;2.243;0.09;2.14;2.34;1035.581115;97.31;738.0;--;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A (*)
gen;IPCA SPREAD;USAS11;2026-05-19;2028-02-15;IPCA + 6,8884%;9.6891;8.8748;8.9751;0.4;8.57;9.37;672.734803;97.66;307.0;5%;USINA SANTA ADÉLIA S.A.
gen;DI SPREAD;USIM29;2026-05-19;2029-12-09;DI + 1,6500%;1.7674;1.3773;1.5569;0.16;1.39;1.72;1070.641531;100.21;596.0;--;USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*)
gen;IPCA SPREAD;VALED1;2026-05-19;2037-05-15;IPCA + 6,7946%;7.3813;7.1159;7.2325;0.04;7.18;7.27;1009.641721;96.82;1980.0;5%;VALE S/A (*)
gen;IPCA SPREAD;VAMO34;2026-05-19;2031-10-15;IPCA + 7,6897%;15.3784;;14.5479;0.96;13.58;15.51;1011.289418;79.52;920.0;--;VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)
gen;PREFIXADO;VERO15;2026-05-19;2032-07-15;PREFIXADO + 15,0331%;;;;;;;;;;--;VERO S.A. (*)
gen;DI SPREAD;VIXL15;2026-05-19;2026-10-26;DI + 2,1500%;1.3498;0.7807;1.0324;0.07;0.95;1.11;507.12313;100.48;111.0;--;VIX LOGÍSTICA S/A
gen;DI SPREAD;VIXL19;2026-05-19;2031-10-15;DI + 1,2500%;1.4703;1.0546;1.254;0.05;1.19;1.31;1012.867842;99.98;830.0;--;VIX LOGÍSTICA S/A (*)
gen;IPCA SPREAD;VLIM28;2026-05-19;2037-10-15;IPCA + 6,7052%;8.1034;7.8392;7.9802;0.05;7.92;8.03;946.249643;91.16;1940.0;--;VLI MULTIMODAL S/A (*)
gen;DI SPREAD;VLME12;2026-05-19;2030-10-06;DI + 3,0000%;;;;;;;860.345679;97.62;;--;VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A. (*)
gen;DI SPREAD;VVEO16;2026-05-19;2027-10-27;DI + 1,6000%;;;;;;;551.870386;54.69;;--;CM HOSPITALAR S.A. (*) (**)
gen;IPCA SPREAD;WNTY12;2026-05-19;2035-08-15;IPCA + 8,6044%;9.5735;9.2689;9.4064;0.01;9.39;9.42;1021.11686;96.56;1192.0;--;WINITY S.A. (*)
gen;IPCA SPREAD;APRB18;2026-05-19;2031-06-15;IPCA + 4,5000%;9.243;9.104;9.1154;0.14;8.96;9.26;1265.201942;87.33;777.0;5%;AUTOPISTA REGIS BITTENCOURT S/A
gen;IPCA SPREAD;BTEL33;2026-05-19;2035-04-15;IPCA + 8,4500%;10.8197;10.379;10.5927;0.27;10.31;10.87;939.057361;89.25;1446.0;--;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*)
gen;IPCA SPREAD;CEROA4;2026-05-19;2035-10-15;IPCA + 7,2856%;8.1763;8.0102;8.1311;0.04;8.08;8.18;983.727584;94.73;1727.0;--;CENTRAIS ELETRICAS DE RONDONIA S/A CERON (*)
gen;IPCA SPREAD;CGMG18;2026-05-19;2031-08-15;IPCA + 5,2700%;7.8701;7.4631;7.6396;0.03;7.6;7.67;1062.435702;94.5;632.0;--;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG
gen;IPCA SPREAD;ENMTA3;2026-05-19;2027-10-15;IPCA + 4,2297%;8.2487;7.9823;8.1314;0.05;8.07;8.18;1340.601648;95.07;346.0;--;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.
gen;IPCA SPREAD;ENTV13;2026-05-19;2036-12-15;IPCA + 8,0389%;8.2653;8.023;8.1179;0.06;8.04;8.18;1090.793543;99.55;1526.0;40%;ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*)
gen;IPCA SPREAD;EQTC11;2026-05-19;2039-04-15;IPCA + 4,8500%;8.3774;8.1916;8.3295;0.08;8.24;8.41;1127.297411;80.99;1565.0;--;EQUATORIAL TRANSMISSORA 5 SPE S.A.
gen;DI SPREAD;IOCHA6;2026-05-19;2030-06-04;DI + 1,4500%;1.9638;1.5122;1.7133;0.14;1.57;1.85;1062.048502;99.31;667.0;35%;IOCHPE-MAXION S/A (*) (**)
gen;IPCA SPREAD;JALL15;2026-05-19;2034-05-15;IPCA + 6,6074%;8.609;8.4372;8.5843;0.18;8.39;8.77;991.272882;90.15;1410.0;--;JALLES MACHADO S.A. (*)
gen;IPCA SPREAD;LIGHB7;2026-05-19;2032-11-13;IPCA + 5,0000%;;;;;;;75.734744;67.72;;--;LIGHT SERVIÇOS DE ELETRICIDADE S/A (*) (**)
gen;DI SPREAD;RHOL11;2026-05-19;2026-05-20;DI + 3,5000%;;2.9983;3.0226;0.02;2.99;3.05;1449.443235;100.0;1.0;--;INFRA BR V RODOVIAS HOLDING LLL SA (*) (**)
gen;DI SPREAD;TRES11;2026-05-19;2029-04-05;DI + 2,1000%;1.6311;1.35;1.4953;0.03;1.46;1.52;1032.600776;101.41;596.0;--;TRES TENTOS AGROINDUSTRIAL S.A (*)
gen;DI SPREAD;VBBR26;2026-05-19;2034-04-05;DI + 1,2500%;1.2438;1.0156;1.1344;0.03;1.09;1.17;1022.335418;100.5;1110.0;--;VIBRA ENERGIA S.A (*)
gen;DI SPREAD;VIXL26;2026-05-19;2028-09-29;DI + 2,8000%;1.3421;0.8424;1.1247;0.06;1.05;1.19;1045.470452;102.33;354.0;--;VIX LOGÍSTICA S/A
gen;DI SPREAD;YDUQA0;2026-05-19;2029-04-10;DI + 1,2500%;0.9065;0.722;0.8242;0.02;0.79;0.85;1023.594692;100.86;516.0;10%;YDUQS PARTICIPACOES S.A (*)
gen;IPCA SPREAD;ACRC21;2026-05-19;2044-07-15;IPCA + 7,4150%;8.8961;8.7295;8.7898;0.04;8.74;8.83;1140.858508;91.73;1668.0;10%;ATLAS LUIZ CARLOS COMERCIALIZADORA DE ENERGIA S.A. (*)
gen;DI SPREAD;AEGE16;2026-05-19;2034-03-11;DI + 3,9000%;6.0843;5.0;5.5442;0.16;5.37;5.7;977.337011;94.66;870.0;45%;EQUIPAV SANEAMENTO S.A. (*) (**)
gen;DI SPREAD;AEGE17;2026-05-19;2035-06-15;DI + 3,4000%;6.4503;5.0024;5.7687;0.35;5.41;6.12;982.601243;91.55;961.0;15%;EQUIPAV SANEAMENTO S.A. (*) (**)
gen;DI SPREAD;AEGPA9;2026-05-19;2029-06-25;DI + 2,7500%;4.0209;3.476;3.6915;0.18;3.5;3.87;1045.027404;98.14;517.0;10%;AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*)
gen;DI SPREAD;AERI11;2026-05-19;2030-03-30;DI + 3,0000%;;;;;;;117.060079;13.28;;10%;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A
gen;IPCA SPREAD;AESLA5;2026-05-19;2033-10-15;IPCA + 6,1774%;7.9597;7.6746;7.8304;0.12;7.7;7.95;1048.335433;92.12;1330.0;--;RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*)
gen;IPCA SPREAD;AESLA7;2026-05-19;2034-04-15;IPCA + 6,1409%;8.0458;7.7652;7.898;0.09;7.8;7.99;1009.444109;91.14;1413.0;--;RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*)
gen;IPCA SPREAD;AESOA1;2026-05-19;2038-03-15;IPCA + 6,4966%;8.2455;8.0075;8.124;0.03;8.09;8.15;1027.248953;91.87;1388.0;--;AES TIETE ENERGIA S/A (*)
gen;DI SPREAD;ALGAA2;2026-05-19;2029-01-15;DI + 1,5500%;1.1552;1.0276;1.0901;0.01;1.07;1.1;1060.323023;100.82;456.0;--;ALGAR TELECOM S/A (*)
gen;IPCA SPREAD;ALGTA4;2026-05-19;2033-11-15;IPCA + 6,3243%;9.0278;8.7126;8.8554;0.06;8.78;8.92;1003.723359;88.9;1249.0;10%;ALGAR TELECOM S/A (*)
gen;DI SPREAD;ALTF11;2026-05-19;2027-01-15;DI + 2,3000%;0.8902;0.387;0.6023;0.4;0.2;1.0;512.335509;101.06;158.0;--;ALTHAIA S.A. INDUSTRIA FARMACEUTICA (*) (**)
gen;DI SPREAD;AMBP16;2026-05-19;2029-04-25;DI + 2,7500%;;;;;;;142.798606;11.98;;--;AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A (*) (**)
gen;DI SPREAD;ANHBA5;2026-05-19;2030-11-05;DI + 0,4400%;0.7;0.5382;0.598;0.02;0.57;0.61;1000.60241;99.51;786.0;45%;CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*)
gen;DI SPREAD;ANIM17;2026-05-19;2029-05-15;DI + 1,6000%;1.6933;1.2819;1.4929;0.03;1.45;1.52;1003.44762;100.22;537.0;--;ANIMA HOLDING S/A (*)
gen;DI SPREAD;ANIM18;2026-05-19;2029-10-15;DI + 1,5000%;1.75;1.3092;1.5068;0.02;1.47;1.53;1013.047276;99.98;633.0;35%;ANIMA HOLDING S/A (*)
gen;DI SPREAD;ARML13;2026-05-19;2029-11-04;DI + 2,2500%;2.4511;2.0995;2.2865;0.04;2.23;2.33;1005.992919;99.91;613.0;35%;ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*) (**)
gen;DI SPREAD;ARML14;2026-05-19;2032-03-15;DI + 1,9000%;2.7299;2.3883;2.5555;0.12;2.42;2.68;1004.584364;97.83;857.0;15%;ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*)
gen;DI SPREAD;ARML15;2026-05-19;2032-09-25;DI + 1,3500%;2.8026;1.8895;2.3276;0.11;2.21;2.43;985.74597;96.49;932.0;--;ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*)
gen;DI SPREAD;ASAI19;2026-05-19;2029-03-25;DI + 1,2500%;2.0;1.5159;1.7555;0.01;1.73;1.77;1011.283947;99.0;504.0;35%;SENDAS DISTRIBUIDORA S/A (*)
gen;DI SPREAD;ASAI28;2026-05-19;2028-12-22;DI + 1,9500%;2.0121;1.6191;1.8026;0.07;1.72;1.88;1066.867663;100.3;526.0;--;SENDAS DISTRIBUIDORA S/A (*)
gen;DI SPREAD;ASAIA0;2026-05-19;2029-06-20;DI + 1,2500%;2.0513;1.7;1.865;0.05;1.81;1.91;1047.458115;98.74;524.0;45%;SENDAS DISTRIBUIDORA S/A (*)
gen;DI SPREAD;ASAIA1;2026-05-19;2029-09-25;DI + 1,2500%;2.0411;1.6699;1.8903;0.09;1.79;1.98;1006.390209;98.52;592.0;40%;SENDAS DISTRIBUIDORA S/A (*)
gen;DI SPREAD;ASAIA2;2026-05-19;2029-12-09;DI + 1,2500%;2.1139;1.7117;1.9081;0.09;1.81;2.0;1048.127197;98.27;675.0;40%;SENDAS DISTRIBUIDORA S/A (*)
gen;IPCA SPREAD;ASSR21;2026-05-19;2041-06-15;IPCA + 7,1071%;9.1305;8.8479;8.9617;0.12;8.83;9.08;877.925372;89.63;1559.0;--;ASSURUA 5 ENERGIA S.A (*)
gen;IPCA SPREAD;AURP12;2026-05-19;2035-04-15;IPCA + 7,4515%;8.2362;7.9933;8.1132;0.07;8.04;8.18;1016.837163;96.35;1518.0;50%;AUREN PARTICIPACOES S.A. (*)
gen;IPCA SPREAD;AXIA28;2026-05-19;2036-02-15;IPCA + 6,7116%;7.9658;7.7752;7.8426;0.02;7.81;7.87;960.858766;92.74;1786.0;--;CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*)
gen;IPCA SPREAD;AXIA38;2026-05-19;2041-02-15;IPCA + 6,6752%;7.8483;7.4999;7.6444;0.02;7.61;7.67;955.189811;92.2;2234.0;--;CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*)
gen;IPCA SPREAD;BHSA11;2026-05-19;2044-03-15;IPCA + 6,8413%;8.3666;8.1455;8.2472;0.03;8.2;8.28;991.839032;90.57;1861.0;40%;BARREIRAS HOLDING S.A. (*)
gen;DI SPREAD;BRIT12;2026-05-19;2030-07-10;DI + 1,6000%;1.5588;1.102;1.3736;0.0;1.37;1.37;1059.500394;100.54;613.0;5%;BRISANET PARTICIPACOES S.A. (*)
gen;DI SPREAD;BRMLB1;2026-05-19;2034-08-20;DI + 0,9500%;0.7763;0.55;0.6528;0.01;0.64;0.66;1048.730604;101.33;1139.0;--;BR MALLS PARTICIPAÇÕES S/A (*)
gen;IPCA SPREAD;BRST15;2026-05-19;2032-12-15;IPCA + 8,0355%;8.6761;8.3434;8.4837;0.07;8.4;8.56;1041.068083;98.17;1116.0;5%;BRISANET SERVICOS DE TELECOMUNICACOES S.A. (*)
gen;IPCA SPREAD;CCROB6;2026-05-19;2036-01-15;IPCA + 6,4370%;7.987;7.6894;7.7962;0.06;7.73;7.85;1175.301686;93.19;1385.0;40%;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*)
gen;IPCA SPREAD;CDES11;2026-05-19;2038-12-15;IPCA + 8,0361%;7.9727;7.7637;7.8188;0.15;7.66;7.97;1124.954667;101.3;1624.0;--;VPORTS AUTORIDADE PORTUARIA S/A (*)
gen;IPCA SPREAD;CEAM11;2026-05-19;2045-12-15;IPCA + 7,5232%;12.2996;11.0934;12.0312;0.58;11.44;12.61;76.759689;72.45;1825.0;--;AMBIENTAL CEARA 2 SPE S.A. (*)
gen;IPCA SPREAD;CEAP17;2026-05-19;2036-12-15;IPCA + 7,9091%;8.3553;8.0533;8.1654;0.05;8.1;8.22;1092.334166;98.49;1612.0;5%;COMPANHIA DE ELETRICIDADE DO AMAPA - CEA (*)
gen;DI SPREAD;CEEBA6;2026-05-19;2028-08-15;DI + 1,9500%;1.8281;1.35;1.5935;0.01;1.57;1.61;1045.507463;100.66;479.0;--;CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**)
gen;PREFIXADO;CEEBD1;2026-05-19;2032-11-15;PREFIXADO + 11,6692%;14.3319;13.3954;14.0656;0.24;13.81;14.31;905.959445;90.51;1170.0;40%;CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*)
gen;IPCA SPREAD;CEED19;2026-05-19;2037-06-15;IPCA + 7,0606%;8.2937;8.0592;8.1781;0.09;8.08;8.27;996.815806;93.14;1708.0;--;COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*)
gen;DI SPREAD;CEED28;2026-05-19;2031-03-25;DI + 0,8000%;;;;;;;;;;--;COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*)
gen;DI SPREAD;CEEDA0;2026-05-19;2032-10-15;DI + 0,6500%;0.8958;0.7;0.7976;0.0;0.78;0.8;1006.877285;99.44;952.0;5%;COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*)
gen;DI SPREAD;CEPEB1;2026-05-19;2028-10-15;DI + 1,5400%;1.2252;0.5527;0.8881;0.08;0.8;0.97;1024.331351;101.09;425.0;--;COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*) (**)
gen;IPCA SPREAD;CEPEB7;2026-05-19;2040-08-15;IPCA + 6,7392%;7.9495;7.7621;7.856;0.04;7.8;7.9;962.15448;91.32;2167.0;--;COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*)
gen;IPCA SPREAD;CERR18;2026-05-19;2034-12-15;IPCA + 8,3082%;9.6749;9.3274;9.4784;0.04;9.43;9.52;1045.769697;94.22;1386.0;--;CERRADINHO BIOENERGIA S/A (*)
gen;IPCA SPREAD;CERT11;2026-05-19;2029-03-15;IPCA + 8,1773%;8.3447;8.1032;8.2134;0.06;8.14;8.27;1163.420918;99.9;706.0;50%;CONCESSIONARIA ECOVIAS RAPOSO-CASTELO S.A (*)
gen;IPCA SPREAD;CESE32;2026-05-19;2030-09-15;IPCA + 7,4941%;8.1089;7.9009;8.0237;0.08;7.94;8.1;1131.208975;98.37;840.0;15%;CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*)
gen;IPCA SPREAD;CGASA1;2026-05-19;2034-07-15;IPCA + 6,3763%;8.1484;7.9635;8.0267;0.03;7.98;8.06;1012.252439;90.75;1573.0;--;COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*)
gen;DI SPREAD;CGBP14;2026-05-19;2032-03-25;DI + 1,0000%;1.1;0.8;0.9489;0.0;0.94;0.95;953.113838;100.15;773.0;--;ESSENTIA PCHS S.A (*)
gen;IPCA SPREAD;CGEE23;2026-05-19;2041-12-15;IPCA + 8,7219%;14.6182;12.3179;13.7793;0.54;13.23;14.32;838.932092;76.83;1368.0;--;COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*)
gen;DI SPREAD;CGOS18;2026-05-19;2030-09-15;DI + 1,0000%;0.8076;0.6261;0.7421;0.02;0.71;0.76;1032.215573;100.67;666.0;--;EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*)
gen;DI SPREAD;CHSF24;2026-05-19;2034-09-15;DI + 1,0500%;1.0937;0.6593;0.901;0.09;0.8;0.99;1032.269222;100.67;1150.0;--;COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*)
gen;DI SPREAD;CIEL18;2026-05-19;2029-05-08;DI + 0,5400%;0.5821;0.4023;0.5005;0.01;0.48;0.51;1004.879613;100.09;629.0;--;CIELO S/A (*)
gen;IPCA SPREAD;CNRD12;2026-05-19;2043-05-15;IPCA + 7,6891%;8.7612;8.4534;8.6856;0.05;8.63;8.73;964.639516;93.48;1817.0;35%;CONCESSIONARIA DA RODOVIA MS 306 S.A. (*)
gen;DI SPREAD;COGNB2;2026-05-19;2029-05-15;DI + 1,6000%;1.4283;1.0;1.2306;0.04;1.18;1.27;1009.000207;100.77;537.0;10%;COGNA EDUCACAO S.A (*)
gen;IPCA SPREAD;CONX12;2026-05-19;2029-08-15;IPCA + 7,6840%;11.6633;11.1548;11.3154;0.17;11.13;11.49;1147.450296;94.91;391.0;--;TRIPLE PLAY BRASIL PARTICIPACOES S.A. (*)
gen;IPCA SPREAD;CPGT27;2026-05-19;2031-10-15;IPCA + 5,7138%;8.0305;7.7772;7.9283;0.06;7.86;7.98;1171.960161;92.24;976.0;15%;COPEL GERAÇÃO E TRANSMISSÃO S/A (*)
gen;IPCA SPREAD;CPIS14;2026-05-19;2037-08-15;IPCA + 7,3239%;8.3319;8.0859;8.209;0.08;8.12;8.29;996.815401;94.45;1739.0;--;EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*)
gen;IPCA SPREAD;CPIS15;2026-05-19;2037-09-15;IPCA + 7,1962%;8.3505;8.1394;8.2445;0.04;8.19;8.29;978.037275;93.36;1763.0;--;EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*)
gen;IPCA SPREAD;CPIS16;2026-05-19;2038-01-15;IPCA + 6,5700%;;8.0725;8.2715;0.08;8.19;8.35;925.49981;89.03;1822.0;--;EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A (*)
gen;IPCA SPREAD;CPLD15;2026-05-19;2027-11-15;IPCA + 4,2000%;8.114;7.8994;8.001;0.07;7.92;8.07;933.779084;96.58;243.0;--;COPEL DISTRIBUICAO S/A
gen;IPCA SPREAD;CPLD26;2026-05-19;2031-06-15;IPCA + 4,7742%;8.0303;7.7573;7.9311;0.05;7.87;7.99;1205.858832;89.8;907.0;--;COPEL DISTRIBUICAO S/A (*)
gen;IPCA SPREAD;CPLD29;2026-05-19;2036-05-15;IPCA + 6,2831%;8.0302;7.7875;7.8959;0.11;7.77;8.01;1004.25912;91.35;1498.0;--;COPEL DISTRIBUICAO S/A (*)
gen;DI SPREAD;CPLDA0;2026-05-19;2030-07-15;DI + 0,4300%;0.9288;0.5055;0.6815;0.05;0.62;0.73;1041.217011;99.37;636.0;--;COPEL DISTRIBUICAO S/A (*)
gen;IPCA SPREAD;CPLDC0;2026-05-19;2037-07-15;IPCA + 6,9543%;7.9491;7.7149;7.8273;0.14;7.67;7.97;1007.024183;94.77;1651.0;5%;COPEL DISTRIBUICAO S/A (*)
gen;IPCA SPREAD;CRTA12;2026-05-19;2043-12-15;IPCA + 7,7178%;8.8446;8.6238;8.736;0.06;8.66;8.8;1028.305149;92.71;1995.0;5%;CONCESSIONARIA ROTA DO OESTE S.A. (*)
gen;DI SPREAD;CSAN18;2026-05-19;2031-01-21;DI + 1,8000%;2.6884;2.047;2.4213;0.1;2.31;2.52;1030.669594;98.16;763.0;5%;COSAN S.A. (*)
gen;DI SPREAD;CSMGB6;2026-05-19;2026-09-15;DI + 1,3000%;0.9067;0.6259;0.7562;0.04;0.71;0.79;157.979063;100.1;49.0;--;CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*)
gen;DI SPREAD;CSMGD1;2026-05-19;2035-10-15;DI + 0,5200%;1.1444;0.8;0.9696;0.02;0.94;0.99;994.918499;98.27;978.0;--;CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*)
gen;IPCA SPREAD;CSNAB5;2026-05-19;2039-04-15;IPCA + 6,9924%;;13.0318;14.1788;0.88;13.29;15.06;674.850808;60.81;1778.0;--;COMPANHIA SIDERÚRGICA NACIONAL (*)
gen;IPCA SPREAD;CSRNA4;2026-05-19;2031-03-15;IPCA + 7,0099%;8.1749;7.9194;8.0402;0.05;7.98;8.09;984.116158;96.07;1052.0;--;COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*)
gen;IPCA SPREAD;CSRNB2;2026-05-19;2034-03-15;IPCA + 6,0691%;8.2643;8.0313;8.1434;0.02;8.11;8.16;1003.481271;89.78;1390.0;--;COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*)
gen;IPCA SPREAD;CTNSA3;2026-05-19;2035-05-15;IPCA + 7,3000%;8.2803;7.9978;8.1401;0.05;8.08;8.19;994.338653;95.31;1542.0;10%;ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*)
gen;DI SPREAD;DASAA6;2026-05-19;2027-04-20;DI + 1,6000%;2.2862;1.7754;1.99;0.25;1.73;2.24;504.035326;99.66;221.0;--;DIAGNÓSTICOS DA AMÉRICA S/A (*) (**)
gen;DI SPREAD;DASAC5;2026-05-19;2031-10-30;DI + 2,0500%;3.4295;2.9593;3.1595;0.14;3.01;3.3;967.040601;95.99;948.0;5%;DIAGNÓSTICOS DA AMÉRICA S/A (*)
gen;IPCA SPREAD;DESK17;2026-05-19;2031-06-15;IPCA + 7,4408%;8.4398;8.2207;8.3262;0.04;8.28;8.36;1096.330799;97.21;865.0;--;DESKTOP S/A (*)
gen;IPCA SPREAD;DESK18;2026-05-19;2032-06-15;IPCA + 7,9356%;8.4568;8.1702;8.25;0.03;8.21;8.28;1060.247829;98.71;1119.0;40%;DESKTOP S/A (*)
gen;DI SPREAD;EBENA2;2026-05-19;2026-07-20;DI + 1,2500%;0.9;0.3753;0.6289;0.05;0.57;0.68;349.945899;100.1;43.0;--;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**)
gen;DI SPREAD;EBENA6;2026-05-19;2028-03-04;DI + 0,8900%;0.864;0.3398;0.5969;0.09;0.5;0.68;1033.413897;100.34;295.0;--;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*)
gen;IPCA SPREAD;ECPN11;2026-05-19;2034-10-15;IPCA + 4,4000%;9.8574;9.5529;9.6802;0.02;9.65;9.7;1050.443644;79.27;1143.0;--;CONCESSIONARIA PONTE RIO-NITEROI S.A. - ECOPONTE
